=== LAYOUT FOR PPR-137.3.pdf ===

--- Page 1 ---
Page size: Width=612, Height=1008

--- Lines ---

--- Rectangles ---
Rect: x0=22.2, y0=126.5, x1=22.7, y1=127.0, width=0.5, height=0.5
Rect: x0=314.8, y0=584.4, x1=315.3, y1=616.5, width=0.5, height=32.2
Rect: x0=350.8, y0=584.4, x1=351.3, y1=616.5, width=0.5, height=32.2
Rect: x0=418.4, y0=584.4, x1=418.9, y1=616.5, width=0.5, height=32.2
Rect: x0=589.4, y0=584.4, x1=589.9, y1=616.5, width=0.5, height=32.2
Rect: x0=22.8, y0=617.0, x1=211.2, y1=632.6, width=188.4, height=15.6
Rect: x0=27.8, y0=618.0, x1=206.1, y1=631.8, width=178.2, height=13.8
Rect: x0=211.8, y0=617.0, x1=263.1, y1=632.6, width=51.2, height=15.6
Rect: x0=216.9, y0=617.0, x1=257.9, y1=632.6, width=41.0, height=15.6
Rect: x0=263.6, y0=617.0, x1=314.8, y1=632.6, width=51.2, height=15.6
Rect: x0=268.7, y0=617.0, x1=309.7, y1=632.6, width=40.9, height=15.6
Rect: x0=315.3, y0=617.0, x1=350.8, y1=632.6, width=35.5, height=15.6
Rect: x0=320.4, y0=617.0, x1=345.7, y1=632.6, width=25.2, height=15.6
Rect: x0=351.3, y0=617.0, x1=418.3, y1=632.6, width=67.0, height=15.6
Rect: x0=356.5, y0=620.2, x1=413.1, y1=629.5, width=56.6, height=9.2
Rect: x0=418.9, y0=617.0, x1=589.3, y1=632.6, width=170.4, height=15.6
Rect: x0=423.9, y0=618.0, x1=584.1, y1=631.8, width=160.2, height=13.8
Rect: x0=22.2, y0=616.5, x1=22.7, y1=617.0, width=0.5, height=0.5
Rect: x0=22.7, y0=616.5, x1=211.4, y1=617.0, width=188.7, height=0.5
Rect: x0=211.4, y0=616.5, x1=211.8, y1=617.0, width=0.5, height=0.5
Rect: x0=211.8, y0=616.5, x1=263.1, y1=617.0, width=51.2, height=0.5
Rect: x0=263.1, y0=616.5, x1=263.6, y1=617.0, width=0.5, height=0.5
Rect: x0=263.6, y0=616.5, x1=314.8, y1=617.0, width=51.2, height=0.5
Rect: x0=314.8, y0=616.5, x1=315.3, y1=617.0, width=0.5, height=0.5
Rect: x0=315.3, y0=616.5, x1=350.8, y1=617.0, width=35.5, height=0.5
Rect: x0=350.8, y0=616.5, x1=351.3, y1=617.0, width=0.5, height=0.5
Rect: x0=351.3, y0=616.5, x1=418.4, y1=617.0, width=67.1, height=0.5
Rect: x0=418.4, y0=616.5, x1=418.9, y1=617.0, width=0.5, height=0.5
Rect: x0=418.9, y0=616.5, x1=589.4, y1=617.0, width=170.5, height=0.5
Rect: x0=589.4, y0=616.5, x1=589.9, y1=617.0, width=0.5, height=0.5
Rect: x0=22.2, y0=617.0, x1=22.7, y1=632.6, width=0.5, height=15.6
Rect: x0=211.4, y0=617.0, x1=211.8, y1=632.6, width=0.5, height=15.6
Rect: x0=263.1, y0=617.0, x1=263.6, y1=632.6, width=0.5, height=15.6
Rect: x0=314.8, y0=617.0, x1=315.3, y1=632.6, width=0.5, height=15.6
Rect: x0=350.8, y0=617.0, x1=351.3, y1=632.6, width=0.5, height=15.6
Rect: x0=418.4, y0=617.0, x1=418.9, y1=632.6, width=0.5, height=15.6
Rect: x0=589.4, y0=617.0, x1=589.9, y1=632.6, width=0.5, height=15.6
Rect: x0=22.8, y0=633.1, x1=211.2, y1=648.7, width=188.4, height=15.6
Rect: x0=27.8, y0=634.0, x1=206.1, y1=647.8, width=178.2, height=13.8
Rect: x0=211.8, y0=633.1, x1=263.1, y1=648.7, width=51.2, height=15.6
Rect: x0=216.9, y0=633.1, x1=257.9, y1=648.7, width=41.0, height=15.6
Rect: x0=263.6, y0=633.1, x1=314.8, y1=648.7, width=51.2, height=15.6
Rect: x0=268.7, y0=633.1, x1=309.7, y1=648.7, width=40.9, height=15.6
Rect: x0=315.3, y0=633.1, x1=350.8, y1=648.7, width=35.5, height=15.6
Rect: x0=320.4, y0=633.1, x1=345.7, y1=648.7, width=25.2, height=15.6
Rect: x0=351.3, y0=633.1, x1=418.3, y1=648.7, width=67.0, height=15.6
Rect: x0=356.5, y0=636.3, x1=413.1, y1=645.4, width=56.6, height=9.1
Rect: x0=418.9, y0=633.1, x1=589.3, y1=648.7, width=170.4, height=15.6
Rect: x0=423.9, y0=634.0, x1=584.1, y1=647.8, width=160.2, height=13.8
Rect: x0=22.2, y0=632.6, x1=22.7, y1=633.1, width=0.5, height=0.5
Rect: x0=22.7, y0=632.6, x1=211.4, y1=633.1, width=188.7, height=0.5
Rect: x0=211.4, y0=632.6, x1=211.8, y1=633.1, width=0.5, height=0.5
Rect: x0=211.8, y0=632.6, x1=263.1, y1=633.1, width=51.2, height=0.5
Rect: x0=263.1, y0=632.6, x1=263.6, y1=633.1, width=0.5, height=0.5
Rect: x0=263.6, y0=632.6, x1=314.8, y1=633.1, width=51.2, height=0.5
Rect: x0=314.8, y0=632.6, x1=315.3, y1=633.1, width=0.5, height=0.5
Rect: x0=315.3, y0=632.6, x1=350.8, y1=633.1, width=35.5, height=0.5
Rect: x0=350.8, y0=632.6, x1=351.3, y1=633.1, width=0.5, height=0.5
Rect: x0=351.3, y0=632.6, x1=418.4, y1=633.1, width=67.1, height=0.5
Rect: x0=418.4, y0=632.6, x1=418.9, y1=633.1, width=0.5, height=0.5
Rect: x0=418.9, y0=632.6, x1=589.4, y1=633.1, width=170.5, height=0.5
Rect: x0=589.4, y0=632.6, x1=589.9, y1=633.1, width=0.5, height=0.5
Rect: x0=22.2, y0=633.1, x1=22.7, y1=648.7, width=0.5, height=15.6
Rect: x0=211.4, y0=633.1, x1=211.8, y1=648.7, width=0.5, height=15.6
Rect: x0=263.1, y0=633.1, x1=263.6, y1=648.7, width=0.5, height=15.6
Rect: x0=314.8, y0=633.1, x1=315.3, y1=648.7, width=0.5, height=15.6
Rect: x0=350.8, y0=633.1, x1=351.3, y1=648.7, width=0.5, height=15.6
Rect: x0=418.4, y0=633.1, x1=418.9, y1=648.7, width=0.5, height=15.6
Rect: x0=589.4, y0=633.1, x1=589.9, y1=648.7, width=0.5, height=15.6
Rect: x0=22.8, y0=649.1, x1=211.2, y1=664.8, width=188.4, height=15.6
Rect: x0=27.8, y0=650.0, x1=206.1, y1=663.8, width=178.2, height=13.8
Rect: x0=211.8, y0=649.1, x1=263.1, y1=664.8, width=51.2, height=15.6
Rect: x0=216.9, y0=649.1, x1=257.9, y1=664.8, width=41.0, height=15.6
Rect: x0=263.6, y0=649.1, x1=314.8, y1=664.8, width=51.2, height=15.6
Rect: x0=268.7, y0=649.1, x1=309.7, y1=664.8, width=40.9, height=15.6
Rect: x0=315.3, y0=649.1, x1=350.8, y1=664.8, width=35.5, height=15.6
Rect: x0=320.4, y0=649.1, x1=345.7, y1=664.8, width=25.2, height=15.6
Rect: x0=351.3, y0=649.1, x1=418.3, y1=664.8, width=67.0, height=15.6
Rect: x0=356.5, y0=652.4, x1=413.1, y1=661.5, width=56.6, height=9.1
Rect: x0=418.9, y0=649.1, x1=589.3, y1=664.8, width=170.4, height=15.6
Rect: x0=423.9, y0=650.0, x1=584.1, y1=663.8, width=160.2, height=13.8
Rect: x0=22.2, y0=648.7, x1=22.7, y1=649.1, width=0.5, height=0.5
Rect: x0=22.7, y0=648.7, x1=211.4, y1=649.1, width=188.7, height=0.5
Rect: x0=211.4, y0=648.7, x1=211.8, y1=649.1, width=0.5, height=0.5
Rect: x0=211.8, y0=648.7, x1=263.1, y1=649.1, width=51.2, height=0.5
Rect: x0=263.1, y0=648.7, x1=263.6, y1=649.1, width=0.5, height=0.5
Rect: x0=263.6, y0=648.7, x1=314.8, y1=649.1, width=51.2, height=0.5
Rect: x0=314.8, y0=648.7, x1=315.3, y1=649.1, width=0.5, height=0.5
Rect: x0=315.3, y0=648.7, x1=350.8, y1=649.1, width=35.5, height=0.5
Rect: x0=350.8, y0=648.7, x1=351.3, y1=649.1, width=0.5, height=0.5
Rect: x0=351.3, y0=648.7, x1=418.4, y1=649.1, width=67.1, height=0.5
Rect: x0=418.4, y0=648.7, x1=418.9, y1=649.1, width=0.5, height=0.5
Rect: x0=418.9, y0=648.7, x1=589.4, y1=649.1, width=170.5, height=0.5
Rect: x0=589.4, y0=648.7, x1=589.9, y1=649.1, width=0.5, height=0.5
Rect: x0=22.2, y0=649.1, x1=22.7, y1=664.8, width=0.5, height=15.6
Rect: x0=211.4, y0=649.1, x1=211.8, y1=664.8, width=0.5, height=15.6
Rect: x0=263.1, y0=649.1, x1=263.6, y1=664.8, width=0.5, height=15.6
Rect: x0=314.8, y0=649.1, x1=315.3, y1=664.8, width=0.5, height=15.6
Rect: x0=350.8, y0=649.1, x1=351.3, y1=664.8, width=0.5, height=15.6
Rect: x0=418.4, y0=649.1, x1=418.9, y1=664.8, width=0.5, height=15.6
Rect: x0=589.4, y0=649.1, x1=589.9, y1=664.8, width=0.5, height=15.6
Rect: x0=22.8, y0=665.2, x1=211.2, y1=680.8, width=188.4, height=15.6
Rect: x0=27.8, y0=666.1, x1=206.1, y1=679.9, width=178.2, height=13.8
Rect: x0=211.8, y0=665.2, x1=263.1, y1=680.8, width=51.2, height=15.6
Rect: x0=216.9, y0=665.2, x1=257.9, y1=680.8, width=41.0, height=15.6
Rect: x0=263.6, y0=665.2, x1=314.8, y1=680.8, width=51.2, height=15.6
Rect: x0=268.7, y0=665.2, x1=309.7, y1=680.8, width=40.9, height=15.6
Rect: x0=315.3, y0=665.2, x1=350.8, y1=680.8, width=35.5, height=15.6
Rect: x0=320.4, y0=665.2, x1=345.7, y1=680.8, width=25.2, height=15.6
Rect: x0=351.3, y0=665.2, x1=418.3, y1=680.8, width=67.0, height=15.6
Rect: x0=356.5, y0=668.3, x1=413.1, y1=677.6, width=56.6, height=9.2
Rect: x0=418.9, y0=665.2, x1=589.3, y1=680.8, width=170.4, height=15.6
Rect: x0=423.9, y0=666.1, x1=584.1, y1=679.9, width=160.2, height=13.8
Rect: x0=22.2, y0=664.8, x1=22.7, y1=665.2, width=0.5, height=0.5
Rect: x0=22.7, y0=664.8, x1=211.4, y1=665.2, width=188.7, height=0.5
Rect: x0=211.4, y0=664.8, x1=211.8, y1=665.2, width=0.5, height=0.5
Rect: x0=211.8, y0=664.8, x1=263.1, y1=665.2, width=51.2, height=0.5
Rect: x0=263.1, y0=664.8, x1=263.6, y1=665.2, width=0.5, height=0.5
Rect: x0=263.6, y0=664.8, x1=314.8, y1=665.2, width=51.2, height=0.5
Rect: x0=314.8, y0=664.8, x1=315.3, y1=665.2, width=0.5, height=0.5
Rect: x0=315.3, y0=664.8, x1=350.8, y1=665.2, width=35.5, height=0.5
Rect: x0=350.8, y0=664.8, x1=351.3, y1=665.2, width=0.5, height=0.5
Rect: x0=351.3, y0=664.8, x1=418.4, y1=665.2, width=67.1, height=0.5
Rect: x0=418.4, y0=664.8, x1=418.9, y1=665.2, width=0.5, height=0.5
Rect: x0=418.9, y0=664.8, x1=589.4, y1=665.2, width=170.5, height=0.5
Rect: x0=589.4, y0=664.8, x1=589.9, y1=665.2, width=0.5, height=0.5
Rect: x0=22.2, y0=665.2, x1=22.7, y1=680.8, width=0.5, height=15.6
Rect: x0=211.4, y0=665.2, x1=211.8, y1=680.8, width=0.5, height=15.6
Rect: x0=263.1, y0=665.2, x1=263.6, y1=680.8, width=0.5, height=15.6
Rect: x0=314.8, y0=665.2, x1=315.3, y1=680.8, width=0.5, height=15.6
Rect: x0=350.8, y0=665.2, x1=351.3, y1=680.8, width=0.5, height=15.6
Rect: x0=418.4, y0=665.2, x1=418.9, y1=680.8, width=0.5, height=15.6
Rect: x0=589.4, y0=665.2, x1=589.9, y1=680.8, width=0.5, height=15.6
Rect: x0=22.8, y0=681.3, x1=211.2, y1=696.8, width=188.4, height=15.5
Rect: x0=27.8, y0=682.2, x1=206.1, y1=696.0, width=178.2, height=13.8
Rect: x0=211.8, y0=681.3, x1=263.1, y1=696.8, width=51.2, height=15.5
Rect: x0=216.9, y0=681.3, x1=257.9, y1=696.8, width=41.0, height=15.5
Rect: x0=263.6, y0=681.3, x1=314.8, y1=696.8, width=51.2, height=15.5
Rect: x0=268.7, y0=681.3, x1=309.7, y1=696.8, width=40.9, height=15.5
Rect: x0=315.3, y0=681.3, x1=350.8, y1=696.8, width=35.5, height=15.5
Rect: x0=320.4, y0=681.3, x1=345.7, y1=696.8, width=25.2, height=15.5
Rect: x0=351.3, y0=681.3, x1=418.3, y1=696.8, width=67.0, height=15.5
Rect: x0=356.5, y0=684.5, x1=413.1, y1=693.7, width=56.6, height=9.2
Rect: x0=418.9, y0=681.3, x1=589.3, y1=696.8, width=170.4, height=15.5
Rect: x0=423.9, y0=682.2, x1=584.1, y1=696.0, width=160.2, height=13.8
Rect: x0=22.2, y0=680.8, x1=22.7, y1=681.3, width=0.5, height=0.5
Rect: x0=22.7, y0=680.8, x1=211.4, y1=681.3, width=188.7, height=0.5
Rect: x0=211.4, y0=680.8, x1=211.8, y1=681.3, width=0.5, height=0.5
Rect: x0=211.8, y0=680.8, x1=263.1, y1=681.3, width=51.2, height=0.5
Rect: x0=263.1, y0=680.8, x1=263.6, y1=681.3, width=0.5, height=0.5
Rect: x0=263.6, y0=680.8, x1=314.8, y1=681.3, width=51.2, height=0.5
Rect: x0=314.8, y0=680.8, x1=315.3, y1=681.3, width=0.5, height=0.5
Rect: x0=315.3, y0=680.8, x1=350.8, y1=681.3, width=35.5, height=0.5
Rect: x0=350.8, y0=680.8, x1=351.3, y1=681.3, width=0.5, height=0.5
Rect: x0=351.3, y0=680.8, x1=418.4, y1=681.3, width=67.1, height=0.5
Rect: x0=418.4, y0=680.8, x1=418.9, y1=681.3, width=0.5, height=0.5
Rect: x0=418.9, y0=680.8, x1=589.4, y1=681.3, width=170.5, height=0.5
Rect: x0=589.4, y0=680.8, x1=589.9, y1=681.3, width=0.5, height=0.5
Rect: x0=22.2, y0=681.3, x1=22.7, y1=696.8, width=0.5, height=15.5
Rect: x0=211.4, y0=681.3, x1=211.8, y1=696.8, width=0.5, height=15.5
Rect: x0=263.1, y0=681.3, x1=263.6, y1=696.8, width=0.5, height=15.5
Rect: x0=314.8, y0=681.3, x1=315.3, y1=696.8, width=0.5, height=15.5
Rect: x0=350.8, y0=681.3, x1=351.3, y1=696.8, width=0.5, height=15.5
Rect: x0=418.4, y0=681.3, x1=418.9, y1=696.8, width=0.5, height=15.5
Rect: x0=589.4, y0=681.3, x1=589.9, y1=696.8, width=0.5, height=15.5
Rect: x0=22.8, y0=697.4, x1=211.2, y1=712.9, width=188.4, height=15.5
Rect: x0=27.8, y0=698.3, x1=206.1, y1=712.1, width=178.2, height=13.8
Rect: x0=211.8, y0=697.4, x1=263.1, y1=712.9, width=51.2, height=15.5
Rect: x0=216.9, y0=697.4, x1=257.9, y1=712.9, width=41.0, height=15.5
Rect: x0=263.6, y0=697.4, x1=314.8, y1=712.9, width=51.2, height=15.5
Rect: x0=268.7, y0=697.4, x1=309.7, y1=712.9, width=40.9, height=15.5
Rect: x0=315.3, y0=697.4, x1=350.8, y1=712.9, width=35.5, height=15.5
Rect: x0=320.4, y0=697.4, x1=345.7, y1=712.9, width=25.2, height=15.5
Rect: x0=351.3, y0=697.4, x1=418.3, y1=712.9, width=67.0, height=15.5
Rect: x0=356.5, y0=700.5, x1=413.1, y1=709.8, width=56.6, height=9.2
Rect: x0=418.9, y0=697.4, x1=589.3, y1=712.9, width=170.4, height=15.5
Rect: x0=423.9, y0=698.3, x1=584.1, y1=712.1, width=160.2, height=13.8
Rect: x0=22.2, y0=696.8, x1=22.7, y1=697.3, width=0.5, height=0.5
Rect: x0=22.7, y0=696.8, x1=211.4, y1=697.3, width=188.7, height=0.5
Rect: x0=211.4, y0=696.8, x1=211.8, y1=697.3, width=0.5, height=0.5
Rect: x0=211.8, y0=696.8, x1=263.1, y1=697.3, width=51.2, height=0.5
Rect: x0=263.1, y0=696.8, x1=263.6, y1=697.3, width=0.5, height=0.5
Rect: x0=263.6, y0=696.8, x1=314.8, y1=697.3, width=51.2, height=0.5
Rect: x0=314.8, y0=696.8, x1=315.3, y1=697.3, width=0.5, height=0.5
Rect: x0=315.3, y0=696.8, x1=350.8, y1=697.3, width=35.5, height=0.5
Rect: x0=350.8, y0=696.8, x1=351.3, y1=697.3, width=0.5, height=0.5
Rect: x0=351.3, y0=696.8, x1=418.4, y1=697.3, width=67.1, height=0.5
Rect: x0=418.4, y0=696.8, x1=418.9, y1=697.3, width=0.5, height=0.5
Rect: x0=418.9, y0=696.8, x1=589.4, y1=697.3, width=170.5, height=0.5
Rect: x0=589.4, y0=696.8, x1=589.9, y1=697.3, width=0.5, height=0.5
Rect: x0=22.2, y0=697.3, x1=22.7, y1=712.9, width=0.5, height=15.6
Rect: x0=211.4, y0=697.3, x1=211.8, y1=712.9, width=0.5, height=15.6
Rect: x0=263.1, y0=697.3, x1=263.6, y1=712.9, width=0.5, height=15.6
Rect: x0=314.8, y0=697.3, x1=315.3, y1=712.9, width=0.5, height=15.6
Rect: x0=350.8, y0=697.3, x1=351.3, y1=712.9, width=0.5, height=15.6
Rect: x0=418.4, y0=697.3, x1=418.9, y1=712.9, width=0.5, height=15.6
Rect: x0=589.4, y0=697.3, x1=589.9, y1=712.9, width=0.5, height=15.6
Rect: x0=22.8, y0=713.4, x1=211.2, y1=729.0, width=188.4, height=15.6
Rect: x0=27.8, y0=714.3, x1=206.1, y1=728.1, width=178.2, height=13.8
Rect: x0=211.8, y0=713.4, x1=263.1, y1=729.0, width=51.2, height=15.6
Rect: x0=216.9, y0=713.4, x1=257.9, y1=729.0, width=41.0, height=15.6
Rect: x0=263.6, y0=713.4, x1=314.8, y1=729.0, width=51.2, height=15.6
Rect: x0=268.7, y0=713.4, x1=309.7, y1=729.0, width=40.9, height=15.6
Rect: x0=315.3, y0=713.4, x1=350.8, y1=729.0, width=35.5, height=15.6
Rect: x0=320.4, y0=713.4, x1=345.7, y1=729.0, width=25.2, height=15.6
Rect: x0=351.3, y0=713.4, x1=418.3, y1=729.0, width=67.0, height=15.6
Rect: x0=356.5, y0=716.6, x1=413.1, y1=725.9, width=56.6, height=9.2
Rect: x0=418.9, y0=713.4, x1=589.3, y1=729.0, width=170.4, height=15.6
Rect: x0=423.9, y0=714.3, x1=584.1, y1=728.1, width=160.2, height=13.8
Rect: x0=22.2, y0=712.9, x1=22.7, y1=713.4, width=0.5, height=0.5
Rect: x0=22.7, y0=712.9, x1=211.4, y1=713.4, width=188.7, height=0.5
Rect: x0=211.4, y0=712.9, x1=211.8, y1=713.4, width=0.5, height=0.5
Rect: x0=211.8, y0=712.9, x1=263.1, y1=713.4, width=51.2, height=0.5
Rect: x0=263.1, y0=712.9, x1=263.6, y1=713.4, width=0.5, height=0.5
Rect: x0=263.6, y0=712.9, x1=314.8, y1=713.4, width=51.2, height=0.5
Rect: x0=314.8, y0=712.9, x1=315.3, y1=713.4, width=0.5, height=0.5
Rect: x0=315.3, y0=712.9, x1=350.8, y1=713.4, width=35.5, height=0.5
Rect: x0=350.8, y0=712.9, x1=351.3, y1=713.4, width=0.5, height=0.5
Rect: x0=351.3, y0=712.9, x1=418.4, y1=713.4, width=67.1, height=0.5
Rect: x0=418.4, y0=712.9, x1=418.9, y1=713.4, width=0.5, height=0.5
Rect: x0=418.9, y0=712.9, x1=589.4, y1=713.4, width=170.5, height=0.5
Rect: x0=589.4, y0=712.9, x1=589.9, y1=713.4, width=0.5, height=0.5
Rect: x0=22.2, y0=713.4, x1=22.7, y1=729.0, width=0.5, height=15.6
Rect: x0=211.4, y0=713.4, x1=211.8, y1=729.0, width=0.5, height=15.6
Rect: x0=263.1, y0=713.4, x1=263.6, y1=729.0, width=0.5, height=15.6
Rect: x0=314.8, y0=713.4, x1=315.3, y1=729.0, width=0.5, height=15.6
Rect: x0=350.8, y0=713.4, x1=351.3, y1=729.0, width=0.5, height=15.6
Rect: x0=418.4, y0=713.4, x1=418.9, y1=729.0, width=0.5, height=15.6
Rect: x0=589.4, y0=713.4, x1=589.9, y1=729.0, width=0.5, height=15.6
Rect: x0=22.8, y0=729.5, x1=211.2, y1=745.1, width=188.4, height=15.6
Rect: x0=27.8, y0=730.4, x1=206.1, y1=744.2, width=178.2, height=13.8
Rect: x0=211.8, y0=729.5, x1=263.1, y1=745.1, width=51.2, height=15.6
Rect: x0=216.9, y0=729.5, x1=257.9, y1=745.1, width=41.0, height=15.6
Rect: x0=263.6, y0=729.5, x1=314.8, y1=745.1, width=51.2, height=15.6
Rect: x0=268.7, y0=729.5, x1=309.7, y1=745.1, width=40.9, height=15.6
Rect: x0=315.3, y0=729.5, x1=350.8, y1=745.1, width=35.5, height=15.6
Rect: x0=320.4, y0=729.5, x1=345.7, y1=745.1, width=25.2, height=15.6
Rect: x0=351.3, y0=729.5, x1=418.3, y1=745.1, width=67.0, height=15.6
Rect: x0=356.5, y0=732.7, x1=413.1, y1=741.8, width=56.6, height=9.1
Rect: x0=418.9, y0=729.5, x1=589.3, y1=745.1, width=170.4, height=15.6
Rect: x0=423.9, y0=730.4, x1=584.1, y1=744.2, width=160.2, height=13.8
Rect: x0=22.2, y0=729.0, x1=22.7, y1=729.5, width=0.5, height=0.5
Rect: x0=22.7, y0=729.0, x1=211.4, y1=729.5, width=188.7, height=0.5
Rect: x0=211.4, y0=729.0, x1=211.8, y1=729.5, width=0.5, height=0.5
Rect: x0=211.8, y0=729.0, x1=263.1, y1=729.5, width=51.2, height=0.5
Rect: x0=263.1, y0=729.0, x1=263.6, y1=729.5, width=0.5, height=0.5
Rect: x0=263.6, y0=729.0, x1=314.8, y1=729.5, width=51.2, height=0.5
Rect: x0=314.8, y0=729.0, x1=315.3, y1=729.5, width=0.5, height=0.5
Rect: x0=315.3, y0=729.0, x1=350.8, y1=729.5, width=35.5, height=0.5
Rect: x0=350.8, y0=729.0, x1=351.3, y1=729.5, width=0.5, height=0.5
Rect: x0=351.3, y0=729.0, x1=418.4, y1=729.5, width=67.1, height=0.5
Rect: x0=418.4, y0=729.0, x1=418.9, y1=729.5, width=0.5, height=0.5
Rect: x0=418.9, y0=729.0, x1=589.4, y1=729.5, width=170.5, height=0.5
Rect: x0=589.4, y0=729.0, x1=589.9, y1=729.5, width=0.5, height=0.5
Rect: x0=22.2, y0=729.5, x1=22.7, y1=745.1, width=0.5, height=15.6
Rect: x0=211.4, y0=729.5, x1=211.8, y1=745.1, width=0.5, height=15.6
Rect: x0=263.1, y0=729.5, x1=263.6, y1=745.1, width=0.5, height=15.6
Rect: x0=314.8, y0=729.5, x1=315.3, y1=745.1, width=0.5, height=15.6
Rect: x0=350.8, y0=729.5, x1=351.3, y1=745.1, width=0.5, height=15.6
Rect: x0=418.4, y0=729.5, x1=418.9, y1=745.1, width=0.5, height=15.6
Rect: x0=589.4, y0=729.5, x1=589.9, y1=745.1, width=0.5, height=15.6
Rect: x0=22.8, y0=745.5, x1=211.2, y1=761.1, width=188.4, height=15.6
Rect: x0=27.8, y0=746.5, x1=206.1, y1=760.3, width=178.2, height=13.8
Rect: x0=211.8, y0=745.5, x1=263.1, y1=761.1, width=51.2, height=15.6
Rect: x0=216.9, y0=745.5, x1=257.9, y1=761.1, width=41.0, height=15.6
Rect: x0=263.6, y0=745.5, x1=314.8, y1=761.1, width=51.2, height=15.6
Rect: x0=268.7, y0=745.5, x1=309.7, y1=761.1, width=40.9, height=15.6
Rect: x0=315.3, y0=745.5, x1=350.8, y1=761.1, width=35.5, height=15.6
Rect: x0=320.4, y0=745.5, x1=345.7, y1=761.1, width=25.2, height=15.6
Rect: x0=351.3, y0=745.5, x1=418.3, y1=761.1, width=67.0, height=15.6
Rect: x0=356.5, y0=748.8, x1=413.1, y1=757.9, width=56.6, height=9.1
Rect: x0=418.9, y0=745.5, x1=589.3, y1=761.1, width=170.4, height=15.6
Rect: x0=423.9, y0=746.5, x1=584.1, y1=760.3, width=160.2, height=13.8
Rect: x0=22.2, y0=745.1, x1=22.7, y1=745.5, width=0.5, height=0.5
Rect: x0=22.7, y0=745.1, x1=211.4, y1=745.5, width=188.7, height=0.5
Rect: x0=211.4, y0=745.1, x1=211.8, y1=745.5, width=0.5, height=0.5
Rect: x0=211.8, y0=745.1, x1=263.1, y1=745.5, width=51.2, height=0.5
Rect: x0=263.1, y0=745.1, x1=263.6, y1=745.5, width=0.5, height=0.5
Rect: x0=263.6, y0=745.1, x1=314.8, y1=745.5, width=51.2, height=0.5
Rect: x0=314.8, y0=745.1, x1=315.3, y1=745.5, width=0.5, height=0.5
Rect: x0=315.3, y0=745.1, x1=350.8, y1=745.5, width=35.5, height=0.5
Rect: x0=350.8, y0=745.1, x1=351.3, y1=745.5, width=0.5, height=0.5
Rect: x0=351.3, y0=745.1, x1=418.4, y1=745.5, width=67.1, height=0.5
Rect: x0=418.4, y0=745.1, x1=418.9, y1=745.5, width=0.5, height=0.5
Rect: x0=418.9, y0=745.1, x1=589.4, y1=745.5, width=170.5, height=0.5
Rect: x0=589.4, y0=745.1, x1=589.9, y1=745.5, width=0.5, height=0.5
Rect: x0=22.2, y0=745.5, x1=22.7, y1=761.1, width=0.5, height=15.6
Rect: x0=211.4, y0=745.5, x1=211.8, y1=761.1, width=0.5, height=15.6
Rect: x0=263.1, y0=745.5, x1=263.6, y1=761.1, width=0.5, height=15.6
Rect: x0=314.8, y0=745.5, x1=315.3, y1=761.1, width=0.5, height=15.6
Rect: x0=350.8, y0=745.5, x1=351.3, y1=761.1, width=0.5, height=15.6
Rect: x0=418.4, y0=745.5, x1=418.9, y1=761.1, width=0.5, height=15.6
Rect: x0=589.4, y0=745.5, x1=589.9, y1=761.1, width=0.5, height=15.6
Rect: x0=22.8, y0=761.6, x1=211.2, y1=777.2, width=188.4, height=15.6
Rect: x0=27.8, y0=762.5, x1=206.1, y1=776.3, width=178.2, height=13.8
Rect: x0=211.8, y0=761.6, x1=263.1, y1=777.2, width=51.2, height=15.6
Rect: x0=216.9, y0=761.6, x1=257.9, y1=777.2, width=41.0, height=15.6
Rect: x0=263.6, y0=761.6, x1=314.8, y1=777.2, width=51.2, height=15.6
Rect: x0=268.7, y0=761.6, x1=309.7, y1=777.2, width=40.9, height=15.6
Rect: x0=315.3, y0=761.6, x1=350.8, y1=777.2, width=35.5, height=15.6
Rect: x0=320.4, y0=761.6, x1=345.7, y1=777.2, width=25.2, height=15.6
Rect: x0=351.3, y0=761.6, x1=418.3, y1=777.2, width=67.0, height=15.6
Rect: x0=356.5, y0=764.9, x1=413.1, y1=774.0, width=56.6, height=9.1
Rect: x0=418.9, y0=761.6, x1=589.3, y1=777.2, width=170.4, height=15.6
Rect: x0=423.9, y0=762.5, x1=584.1, y1=776.3, width=160.2, height=13.8
Rect: x0=22.2, y0=761.1, x1=22.7, y1=761.6, width=0.5, height=0.5
Rect: x0=22.7, y0=761.1, x1=211.4, y1=761.6, width=188.7, height=0.5
Rect: x0=211.4, y0=761.1, x1=211.8, y1=761.6, width=0.5, height=0.5
Rect: x0=211.8, y0=761.1, x1=263.1, y1=761.6, width=51.2, height=0.5
Rect: x0=263.1, y0=761.1, x1=263.6, y1=761.6, width=0.5, height=0.5
Rect: x0=263.6, y0=761.1, x1=314.8, y1=761.6, width=51.2, height=0.5
Rect: x0=314.8, y0=761.1, x1=315.3, y1=761.6, width=0.5, height=0.5
Rect: x0=315.3, y0=761.1, x1=350.8, y1=761.6, width=35.5, height=0.5
Rect: x0=350.8, y0=761.1, x1=351.3, y1=761.6, width=0.5, height=0.5
Rect: x0=351.3, y0=761.1, x1=418.4, y1=761.6, width=67.1, height=0.5
Rect: x0=418.4, y0=761.1, x1=418.9, y1=761.6, width=0.5, height=0.5
